LAKE_NAME,DATE,IMAGE_COUNT,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count
Gunjuruplaya kere,01/25,8,0.032790000177919866,0.06198499947786331,0.049619999900460246,0.0521249994635582,0.03375000040978193,0.03701499924063682,0.03501500003039837,0.03732500076293945,0.03522999994456768,0.022310000285506247,0.004373088549390192,0.00910000117375183,0.004006756439754918,0.005834562178650163,0.008050279560960237,0.011024156025659787,0.0059270167922149414,0.012046893512048676,0.005901110160809066,0.0041907515061291355,10
Govt. Dinnekere,01/25,8,0.0793749988079071,0.14532500505447388,0.1832749992609024,0.19704999774694443,0.1284250020980835,0.1343499943614006,0.11264999955892563,0.09609999880194664,0.06292499974370003,0.04089999943971634,0.0049749985337257385,0.004924997687339783,0.008375003933906555,0.001950003206729889,9.250044822692871E-4,0.004450000822544098,0.0021499991416931152,0.0071999989449977875,0.01977499946951866,0.014699999243021011,2
Panattur Govt.kere,01/25,8,0.03719401569533617,0.06447303142153483,0.03950264017255151,0.057133493808469354,0.034009586706607635,0.035441582534683005,0.029850853760607733,0.030702928198038593,0.030938420420519648,0.023590203973425674,0.0028128752431988407,0.005051727735115299,0.0039013878908498788,0.005512328441697936,0.011606031175799785,0.011202073367445971,0.007845854328602651,0.013150006955981118,0.013366244195399012,0.008771372834674818,74
Gramadakere,01/25,8,0.10425714350172452,0.19482857201780593,0.24445714269365584,0.24738571367093495,0.17702856872762954,0.181914284825325,0.15018571274621145,0.13327143021992274,0.09637142824275154,0.06155714286225183,0.026601763634497125,0.05684590839245225,0.09265289709574842,0.09015824976396655,0.06022483986522674,0.05220449225206556,0.046848675611807625,0.03703232151477104,0.02331473650083094,0.01867195040020511,7
Ambalipura Kelagina kere,01/25,8,0.015066666839023432,0.03400000060598055,0.017333333380520344,0.036766666918992996,0.0324833324799935,0.026183333868781727,0.023533333092927933,0.019733333339293797,0.02539999969303608,0.016733333778878052,0.004164599409755423,0.002076455209274317,0.0017513488726788587,0.002823807516283937,0.005330780386803702,0.003908182124142305,0.0024280767785538346,0.002957007044384191,0.00376651936653783,0.002221611193715954,3
Melinakere,01/25,8,0.019200000911951065,0.03220000118017197,0.027400000020861626,0.03139999881386757,0.01979999989271164,0.02590000070631504,0.023499999195337296,0.03539999946951866,0.03280000016093254,0.024000000208616257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sowl kere,01/25,8,0.028962499927729368,0.03223125054500997,0.023712500231340528,0.025712499860674143,0.02315624989569187,0.027574999956414104,0.0255687499884516,0.023468750528991222,0.01959999999962747,0.015699999989010394,0.005087715443399633,0.0014519254164128436,0.00201521555864206,0.0020883232181831686,0.0038385737439338746,0.002331174484354178,0.0011469898764441871,0.0028651941629362853,0.0018411955252816655,0.0015149255495134285,8
Bhoganahalli kere,01/25,8,0.014475675639570565,0.02528513504846676,0.015100000048610004,0.03473108120866724,0.020956756798802195,0.021787837802155596,0.019048648836040818,0.015551351338020852,0.018464864911259832,0.014956756721477251,0.004025033619105208,0.0027595744854173546,0.002090519221527188,0.002662282811787103,0.0026731437386902264,0.0036092299200247034,0.002405525364546581,0.00327642052240113,0.0033693746444681603,0.0025609638612948088,37
Devarabisanahalli kere,01/25,8,0.060850662234649994,0.09940686558670982,0.06284128850441663,0.06930045111712543,0.04192349274347102,0.045028164826722755,0.0391144730643131,0.0387542872699554,0.027965662973205078,0.020277807231568263,0.010773634855197717,0.015822088946491026,0.009208400406686345,0.004152765586780969,0.016539771560870074,0.01978216487513148,0.012389068355421641,0.019534583765291595,0.010798920223855632,0.005528204265386762,66
Doddakanneli Gramadakere,01/25,8,0.024699189042149048,0.044321414325329024,0.024692902625433263,0.05754318369753311,0.03580173859241424,0.037424313514630145,0.03236443866042309,0.025006100925574763,0.018654696367796344,0.014778405595181806,0.005760103284912595,0.0028106401436079785,0.002769898267904162,0.0029034786581853245,0.004109207491650289,0.004970638089677991,0.0022947347839834204,0.005057889813649834,0.005215719753555713,0.003316627893807333,111
Lakedew Appartment lake,01/25,8,0.038202857013259615,0.06258571424654552,0.03768999996994223,0.08735714278050831,0.05857142859271595,0.06037857128041131,0.04935571455529758,0.03690142844404493,0.01607571446469852,0.01177571431866714,0.004605446341873895,0.002405872281943268,0.0026575714362495353,0.003621959674590516,0.003286754687294956,0.0036860413660516774,0.0023036544135135338,0.003322638743193681,0.002262784994149367,0.001700855773996391,35
Kaikondanahalli kere,01/25,8,0.03396221603774889,0.07649062501943925,0.03813892054710199,0.10896931791847403,0.06482357950881124,0.06624943180941045,0.055357670517299666,0.037673011432740496,0.015135795481249013,0.012773863624633204,0.004095505066230591,0.0035564618042131222,0.0036784892183298183,0.00438339093699739,0.004941777276735258,0.005542654817656459,0.004806262100467154,0.0057667145351144354,0.0050667810733665206,0.0037736148067636344,176
Kasavanahalli kere,01/25,8,0.04453159585020413,0.07554550589263363,0.041828748418106396,0.051269403644181394,0.025467050034908293,0.027815704476600988,0.023752747609135223,0.021725657472924015,0.018001761100385837,0.013366155606784346,0.004114389802244279,0.006357262182126526,0.003581336701584712,0.004086668141056613,0.008866624954947168,0.010917429231558869,0.008393323441967006,0.011825403256476128,0.009949854818057928,0.005619554785059556,283
Mestripalya lake,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Tavarekere lake,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Byrasandra Kere,01/25,8,0.03833108133560902,0.09353243277685062,0.05112837828897141,0.11913378315197455,0.07600000057671522,0.07911621678519894,0.06639729732194462,0.05065540536432653,0.025614864897687693,0.020372973025046492,0.003558172041502293,0.0017132708700137722,0.0023184787951024133,0.004168884779686914,0.007452407325581404,0.007840444829745786,0.0037132510221352935,0.010706166165511089,0.007580815714233727,0.004446067285615827,37
J P Park Kere,01/25,8,0.08905119094110671,0.15238095376463162,0.13052499968381154,0.138426190863053,0.08479285736878713,0.09141309506126813,0.07892738105285735,0.07514761955965132,0.051919047632032915,0.034191666703139036,0.010991146792614806,0.02283291168133854,0.022070806559303463,0.026071004688563083,0.017972878296268417,0.020632224015722303,0.015964037681011213,0.02023355015929807,0.022044446427030948,0.014995026425810846,42
Agara kere,01/25,8,0.021697269611691727,0.02839546805091549,0.018886118897911825,0.03121277590979846,0.018180825916524652,0.019177970056289483,0.01691648617082715,0.015083409079606244,0.015285917421225733,0.011996556249499796,0.004019582312186333,0.0044069691047372095,0.004155368966738252,0.003477458222024241,0.004670688051640729,0.005199397107942279,0.0038627775067557103,0.005587693665986105,0.004894489838240251,0.003374240675384218,507
Ibbalur Govt. Lake,01/25,8,0.0324406753304465,0.05586261722894311,0.03311715206259973,0.06858800103827917,0.043334244813871464,0.04456387150757706,0.039104261226012446,0.03342194247312917,0.02699259476656262,0.021872827862709863,0.004001308669566454,0.004869398335680679,0.003035834078945503,0.005983565189598201,0.0078025047833706895,0.008139357420498337,0.004223146570740325,0.008673520967919348,0.007978814467472195,0.006190766590137754,34
sarraki kere,01/25,8,0.07673230035596058,0.11829974590372465,0.07531197289292944,0.07738656026539811,0.03814708974136793,0.03923012305556827,0.03283436189123301,0.02953746550131077,0.024212439710514597,0.01903486295170124,0.016366146863366616,0.0249142684611883,0.0161008350620533,0.011351020787244268,0.014804373852371034,0.016786642783825363,0.014060224120047147,0.018843884188725932,0.021169104959432288,0.014627434202387416,487
Puttenahalli Kere,01/25,8,0.037896511513133384,0.07105348865653194,0.03985465136031772,0.07664302320674408,0.048536046473092814,0.05077325596019279,0.04275348843183628,0.03879069779501405,0.029205814003944397,0.022497674428619618,0.0014838821476089816,0.002493745946243222,0.002047795780393274,0.004795001617852109,0.00926000596640187,0.010200053488853257,0.005686851374741966,0.012255308644637945,0.010251149869116455,0.006924358184191178,43
Madivala Kere,01/25,8,0.016953587732588076,0.026406036510613826,0.015519646961127401,0.03788582017488251,0.022744419175181073,0.02301025060100952,0.018710079800193295,0.01403684510702505,0.009819191355461887,0.008666457886784284,0.00454744997872751,0.00424217736789471,0.004003802774039534,0.003443998062263934,0.004311425652495248,0.004303371514480245,0.0037820932211129854,0.004758390329183069,0.0034233394573201727,0.0024556185286122322,878
Somasundrapalya lake,01/25,8,0.029677010798387134,0.0660640684810177,0.03898306266898287,0.08364482565187864,0.043668182093902885,0.04575552791845027,0.03792391933807222,0.03397103739018633,0.030459090814049062,0.025107021311301426,0.0019947710322234494,0.002500786306060273,0.003213990167358583,0.00701999981441216,0.010405062812979331,0.012209334698689832,0.006918175297267471,0.014927792020124812,0.014895858539138959,0.011708151786506246,45
singasandra,01/25,8,0.022542412788954684,0.0449184079501611,0.025016542496298675,0.0604329602375849,0.03713009982318872,0.03935000000160132,0.034335448425170494,0.025100994994168853,0.023772761262767943,0.019136691410372508,0.006059736893625801,0.003881517820246815,0.0036134436180806986,0.004722088614467484,0.005347564071940274,0.0039117676482625895,0.0027666849246898123,0.0038946188670743913,0.0044649984300637385,0.0033518799187568643,24
Kodagi Singasandra kere,01/25,8,0.01860000006854534,0.03141666700442632,0.025699999804298084,0.029683333511153858,0.016066667002936203,0.029333332553505898,0.02346666653951009,0.023899999757607777,0.028433332840601604,0.021883333722750347,0.0038192496022879394,0.0027368877032768963,0.00196129192508065,0.0020649188162151387,0.0038784302576363406,0.004234251841466318,0.0031436001801357087,0.0023846738665500335,0.0029510825388405506,0.002593046433017957,3
doddakodlu,01/25,8,0.020869282579609096,0.04013183873330531,0.024383183906999138,0.05067668156907163,0.028345739853154917,0.029933183888315888,0.025426905861149453,0.019730493330267246,0.017510313937448868,0.013983856519107862,0.005112699426707828,0.004450592683441607,0.003901143624718229,0.0047375556513636575,0.005443663224938119,0.006016043341983739,0.003980610869071975,0.005999113361250568,0.006471831432236684,0.004255880521840617,223
Karabu Kere/Konappana agrahara lake,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Parapana Agahara Lake,01/25,8,0.0032999999821186066,0.020450000185519457,0.008950000046752393,0.026125000324100256,0.017075000097975135,0.020174999721348286,0.016474999953061342,0.017774999607354403,0.02355000004172325,0.01744999992661178,7.176349130850848E-4,0.0020718349559541087,0.0014309086372037787,0.001520485477136513,0.002340272327089787,0.004041890042948216,0.0018833146397657316,0.0035187886067912333,0.0030761172865611235,0.0024944938760434457,4
Kudlu Chikere,01/25,8,0.02148333340883255,0.03215000002334515,0.020939999911934137,0.035038333386182785,0.02476333345596989,0.025493333333482346,0.023546666527787845,0.020371666783466934,0.021836666824916997,0.01636500001574556,0.0052012071715064,0.0032448933899254977,0.0032041482432411477,0.0042026317466748835,0.00585724520056446,0.004899791243095704,0.0032145224696734486,0.005638420129055291,0.004463760444531302,0.002651010927631106,30
Kelaginakere,01/25,8,0.062058091791632145,0.09551271832374225,0.0654356815722855,0.06573022382657648,0.04516170635365394,0.049253063549113955,0.04300548909320794,0.043367730458797174,0.041626046720405034,0.02818011132958561,0.0038660725545877628,0.005399292208775421,0.005704139694944879,0.01328637561004371,0.022289285328057,0.023997802627449324,0.016257166723143115,0.02333688529823869,0.026080615255784315,0.01637717222776635,37
Melinakere,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Basavanapura Kere,01/25,8,0.014800000470131636,0.026112500112503767,0.014049999881535769,0.030049999710172415,0.016512499889358878,0.02043750020675361,0.019612500444054604,0.011562500149011612,0.018549999920651317,0.013424999779090285,0.0011937340293435756,7.503127002644413E-4,9.013876566521284E-4,0.0024005208793325215,0.0037111950168515666,0.004452439702339939,0.0012808077721236915,0.0025727842040856315,0.002224297689376011,0.0033499063884659826,4
Swarna Kunte Gudde Lake,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Chikkabegur kere,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Elenahalli Lake,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Kalena Agrahara Govt. Lake,01/25,8,0.037936062590797466,0.07149183165585313,0.046639311742465966,0.07488880983943834,0.04525871642985269,0.049469487182592,0.04312376789517453,0.04290935605242114,0.042282986845351915,0.03229571045922097,0.004629448990765493,0.004776618221000759,0.006522520301971149,0.007973677402093463,0.010481740153258843,0.01341583087868716,0.009881038394498307,0.016280566145386446,0.017756712925447223,0.014032551135439776,22
Infrastructure Corridor,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Beratena Agrahara Lake,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Mylasandra Dodda Agrahara kere,01/25,8,6.000000159309076E-4,0.009945454583926634,0.005254545376043428,0.021709090945395557,0.00839999999681657,0.00958181820301847,0.007336363704367118,0.00839999999681657,0.014572727324610407,0.011754545383155346,7.109532980547744E-4,9.670607270883829E-4,8.478460676335342E-4,0.0018138130835018943,0.0020815204383018604,0.0024917384213884674,0.0011395954833614658,0.001252633587140202,8.687410173313384E-4,0.001210081617505925,11
Arekere Govt. lake,01/25,8,0.03759308487684676,0.08182870230308764,0.0455214242028918,0.106983540070329,0.07081787471475724,0.07234776534021001,0.06113125274775155,0.044486301146732896,0.022916123327016705,0.019219914793288023,0.004042375785013457,0.004165610829833122,0.0029753865991635968,0.004356056007488039,0.004814178690886459,0.005276421612484494,0.0037100044277301107,0.005356002588848,0.008798398748199886,0.007491980099291117,112
Hulimavu Kere,01/25,8,,,,,,,,,,,,,,,,,,,,,0
Akashaya nagar Kere,01/25,8,0.020532483793928823,0.042449282014265136,0.02636076824583129,0.0413959078899901,0.024195244285423103,0.027743252339570302,0.027564698555463306,0.025201650959495066,0.030601722627546575,0.022620190370878725,0.002898988002695409,0.00135132296296024,0.0011472207646220176,0.0033058488479383763,0.007060081613904049,0.008036322818793159,0.0023796834179534254,0.008659461804206871,0.004486112930330999,0.0036765506828126135,11
Gottigere Kere,01/25,8,0.01446666671453338,0.022649122794207773,0.012747368432189288,0.017479824604826014,0.013877193092188815,0.015088596552806465,0.015874561461571016,0.015288596400958403,0.01631140349465504,0.01453070175883017,0.002964413644654133,0.00291742329050926,0.0015802903546810198,0.0036324664194618177,0.003935177325062986,0.004659794639474509,0.0024799038215968863,0.0040186409600079034,0.004786466694105672,0.0040591758604829236,57
Kothanaru Kere,01/25,8,0.02652794119956739,0.04982279394479359,0.031366176437586546,0.04237867650740287,0.025537500020993108,0.027794117792783415,0.025349264663151082,0.0249000000904369,0.027395588263650152,0.020920588333597955,0.0034996888689815204,0.002528796097578838,0.002961659932354601,0.005547490674275831,0.008033067576077005,0.008538522268751866,0.0057961225005941485,0.009836718440469999,0.012164375840802875,0.008905233186787997,68
