LAKE_NAME,DATE,IMAGE_COUNT,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count,NDCI_mean,NDTI_mean,NDWI_mean,TSS_PROXY_mean,DO_PROXY_mean,TDS_PROXY_mean,LST_celsius,AIR_TEMP_celsius,RAINFALL_mm_14d,NDVI_CATCHMENT
Muppatu Kavalu Hosa Kere,08/23,1,0.04943969574111391,0.06357629997735136,0.044940063693457453,0.07697055013870567,0.05406043815877791,0.05875666077651448,0.05005176353296189,0.04760239061734637,0.048530586093126195,0.038428631158660485,0.0012938691724825814,0.0016350281637080052,0.0012875945150966736,0.001901749055143877,0.0022074646727760472,0.0033569480139530317,0.0014613004402509254,0.003351799838978529,0.002411762035946968,0.0018442425714539697,24,0.2627537016827347,-0.17175000493300907,0.11904318564321291,0.056053443511562884,1.3091511567440692,0.048530586093126195,30.135714285714343,,91.75214628988286,3.961129307574752E-5
Nayandanahalli kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.210000000000036,,68.94416734292682,2.7882609273143962E-5
Sankey Tank,08/23,1,0.034285814198670675,0.04709267539019045,0.03403130873599574,0.039293561749062345,0.02899703121810023,0.03426752722271799,0.03146328272383364,0.03385933377312044,0.042319966259239075,0.03374676689700275,0.004368763043236866,0.0047318571071980784,0.004830259186300682,0.005716024194212122,0.005809328285684557,0.006443435326094309,0.005618233046607743,0.006845445351547452,0.00792257704329135,0.0069269656508099235,222,0.07129723195444276,-0.16306734648678084,0.20322608112808002,0.044706320810840736,1.1270938732720623,0.042319966259239075,29.000000000000057,,71.19446985834091,3.684785038933899E-5
Subramhanyapura kere,08/23,1,0.08955999910831451,0.11929999887943268,0.08417999893426895,0.11878000050783158,0.0876599982380867,0.09317999929189683,0.07847999930381774,0.08181999921798706,0.08337999880313873,0.06953999996185303,0.0026985933344062223,0.0024413110655284306,0.003315056651338329,0.003897385257197735,0.01033297648670691,0.015010582429875078,0.005302225984330596,0.0109855171754045,0.013150421011422258,0.01321810898235635,5,0.17054255604743956,-0.1728443056344986,0.20720751881599425,0.10133999735116958,1.4648404661321872,0.08337999880313873,28.096000000000053,,55.67540797056812,2.9573695518516275E-5
Ullalu lake-2,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.392800000000012,23.810711161295615,91.75214628988286,3.29836882335863E-5
Valagerehalli kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.110000000000014,,91.75214628988286,3.7376487150762576E-5
Yediyur kere,08/23,1,0.07747777965333727,0.12474444342984094,0.07445555594232348,0.1282888882690006,0.08531111147668627,0.08945555571052763,0.07673333254125383,0.07290000013179249,0.058855555951595306,0.04654444464378887,0.0015540463161972458,0.0025113561573369887,0.0011196330094837028,0.0023562890441811814,0.010215178645612942,0.010058617334912432,0.005634418098705665,0.012537588273287503,0.008212336832484724,0.0034512839532572755,9,0.26545826925171745,-0.25238170888688827,0.23899796273973253,0.09180000093248156,2.157287211518875,0.058855555951595306,30.750000000000057,,68.94416734292682,2.1498661178300176E-5
Bhimmanakuppe Govt lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.180000000000007,,68.94416734292682,3.5331596334887725E-5
Srigandhakavalu Karabu Katte,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4.0699685330921907E-5
Janaradhan kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.150000000000034,,55.67540797056812,1.6779782253793547E-5
Konashetty kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.260000000000048,,55.67540797056812,4.320239891358746E-5
Nagarabhavi (Un-named Lake on map),08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.630000000000052,,68.94416734292682,2.613793833029605E-5
Sompura Govt.lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.620000000000005,,55.67540797056812,1.569449535280279E-5
Lakshmipura Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.78000000000003,,71.19446985834091,3.3958784933869126E-5
Amrutnagar Lake,08/23,1,0.08958799988031388,0.11902000099420547,0.08837199985980987,0.11530799895524979,0.08310000002384185,0.08944400042295456,0.08437999993562699,0.08215200006961823,0.07720399975776672,0.05929200023412704,0.007094410723808803,0.005788265155528715,0.004407767741313315,0.004723889690580697,0.006600787664655682,0.007731652224091221,0.009885787248921937,0.00816823612641106,0.009813153708688868,0.005772273438061853,25,0.13242173552513123,-0.1477960729598999,0.1726860970258713,0.09811199903488159,1.555649011498619,0.07720399975776672,27.630000000000045,,55.67540797056812,2.8323377244582005E-5
Hoysalanagara Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.05000000000001,,58.997292909506264,3.726083113125826E-5
Basavanagar Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.890000000000043,,56.91939121111427,2.628492180063928E-5
Ajjegowdana katte,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.610000000000014,,91.75214628988286,1.976002866437996E-5
Kodigehalli kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.480000000000018,,91.75214628988286,2.1573489407558596E-5
Kommaghatta Govt. Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.750000000000057,24.033181762695335,91.75214628988286,3.0160538265831374E-5
Manganahalli Lake,08/23,1,0.06071204014346751,0.07731939811122457,0.05659197315723202,0.06406688963041257,0.05077458214151819,0.05656086967441948,0.04877458195074346,0.054989966573224816,0.06207458210180834,0.05108294328269751,0.006623904357794909,0.008990360285011476,0.008008954121516632,0.010384971538626967,0.014377016962146725,0.01662797667641285,0.00862633183315665,0.019545582347784127,0.01660044211154468,0.017319042523810578,299,0.06079900541099841,-0.15577836175228044,0.22888467102046794,0.06969699020618977,1.2845258270647886,0.06207458210180834,31.24707317073173,23.810711161295615,91.75214628988286,3.4946033750166975E-5
Bhattarahalli kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.390000000000043,,49.04158623406485,2.458181943099162E-5
Thirumenahalli lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.04000000000002,,58.20319805743581,1.447702380631203E-5
Avalahali kere,08/23,1,0.05226955487021202,0.06297782193188257,0.045139904706983196,0.07613529426316673,0.05493569163833589,0.05517893490220149,0.04365914154335833,0.042223132071818194,0.03774880775693206,0.03138179656278064,0.014981758426074555,0.02044347371847384,0.014060279627269454,0.02477882670793138,0.01874328508627568,0.01827277875118667,0.01461862874657554,0.013832860430705645,0.0059902931164372295,0.004820024277529679,1258,0.24794053677795233,-0.16034968535523916,0.17905562947280645,0.05036331487846204,1.650198386933697,0.03774880775693206,29.138641025641075,23.884439086914085,49.04158623406485,2.7107178439117513E-5
Begur Lake,08/23,1,0.10391666616002719,0.11105833264688651,0.0917083341628313,0.12015833271046479,0.09445833290616672,0.09797499887645245,0.08942500067253907,0.09080833320816357,0.08624166684846084,0.07384166680276394,0.004358292986781826,0.004289222891535492,0.003436436467230802,0.0032177777558789742,0.005749849845517296,0.0067900811745681446,0.0037760478884181045,0.008437856249566838,0.007511930610397954,0.006689725143130769,12,0.13443607774873575,-0.09540288274486859,0.10796823787192504,0.0986500009894371,1.2916722953575392,0.08624166684846084,31.01583333333334,23.850747680664085,53.17163584968058,1.843856629395804E-5
meenakshi lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.273076923076946,,53.17163584968058,2.0519156275982106E-5
Kannuru kere,08/23,1,0.058703596884612554,0.07167410126907363,0.061324460525735675,0.07757122329563546,0.055017266127703,0.05935323736864886,0.05478345334744282,0.05391223037200008,0.05673021616802799,0.046710791481699016,0.004815419008978999,0.005632936540836183,0.00521842100336588,0.006340497177377329,0.005385778318389976,0.005734877640071429,0.005273069937376045,0.005723603238487786,0.004033397707753473,0.0036806843208497986,139,0.11703044251143503,-0.07808683362367341,0.13426628649877986,0.06420215867834983,1.2623953573905282,0.05673021616802799,30.06200000000001,,43.71118345710124,2.535078443250817E-5
Kannuru kere,08/23,1,0.058703596884612554,0.07167410126907363,0.061324460525735675,0.07757122329563546,0.055017266127703,0.05935323736864886,0.05478345334744282,0.05391223037200008,0.05673021616802799,0.046710791481699016,0.004815419008978999,0.005632936540836183,0.00521842100336588,0.006340497177377329,0.005385778318389976,0.005734877640071429,0.005273069937376045,0.005723603238487786,0.004033397707753473,0.0036806843208497986,139,0.11703044251143503,-0.07808683362367341,0.13426628649877986,0.06420215867834983,1.2623953573905282,0.05673021616802799,30.06200000000001,,43.71118345710124,2.535078443250817E-5
Doddagubbi kere,08/23,1,0.07748229169131567,0.10507604107260704,0.09016874948671709,0.11778645822778344,0.08432083328564961,0.09105312502166878,0.07917291651635121,0.07628541629916678,0.06103958348588397,0.047080208586218454,0.009525929313363659,0.016281992388373998,0.014687141929157998,0.019263608275442844,0.014587579341218503,0.014348097831643735,0.0124650632423621,0.014307296687958647,0.011435184525534934,0.00841098770349836,96,0.1324543540055553,-0.07699600098809849,0.14025571647410592,0.08305781218223274,1.738485312763532,0.06103958348588397,30.11705882352943,,58.20319805743581,3.094611243308195E-5
Suggata kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.480000000000018,,43.71118345710124,4.526175230561121E-5
Yelahanka Lake,08/23,1,0.06065909302265619,0.08017449530629318,0.05749527448856157,0.07725514106364163,0.047762605708315725,0.05093402937771168,0.04503956670144353,0.04455706531961506,0.0443420871917491,0.0361807734581528,0.006165302875188621,0.007208021179323136,0.006360341874311708,0.007357381833690418,0.008541592592445808,0.009767065109724225,0.008230285113105846,0.010383660237951677,0.007150275223200595,0.00508777259143757,1899,0.14728914978228577,-0.16555602953854262,0.2843372099605794,0.06225829123332725,1.8286155463232172,0.0443420871917491,28.197567567567596,23.7104482014974,54.45362173221575,2.733981708423431E-5
Dodda Bommasandra Lake,08/23,1,0.051055652302676356,0.08240144928728325,0.05519739134588103,0.08111681177996206,0.050911014586471126,0.05686463768715444,0.049063188458482426,0.04720724638065566,0.04207130434072536,0.033191304524307665,0.00984040076405547,0.017163546668095032,0.011922635586906266,0.018347085381898155,0.012522008226936198,0.01255599943357453,0.009639778988526684,0.012724445391704971,0.007896678179689573,0.004557730989051318,345,0.18887105670528134,-0.1983871156754701,0.25115564465522766,0.06223637691658476,1.977698670797674,0.04207130434072536,28.56095744680853,23.7104482014974,71.19446985834091,2.8531175254007055E-5
Singapura lake,08/23,1,0.09678571351936885,0.17221428453922272,0.191771428499903,0.209099999495915,0.13614285843712942,0.14577142894268036,0.12364285758563451,0.11274285720927375,0.0939714280622346,0.06864285894802638,0.0011344330216138028,0.0011192218087542206,0.0016824397357122847,0.0015528752866653974,0.006941357561736699,0.010355221452163872,0.00661143178740977,0.01192798176482776,0.01691395997258258,0.011084849613909582,7,0.04323118392910276,0.053721116057464054,0.16473049564020975,0.13309285470417567,1.8815776130843769,0.0939714280622346,28.78000000000003,23.7104482014974,71.19446985834091,3.6321926657586696E-5
Chellaghatta kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.024102564102613,23.8413075764974,58.997292909506264,3.7518528007719065E-5
Bellandur Amanikere,08/23,1,0.06148577857104515,0.06736938634463502,0.054689221572086305,0.07606878746189401,0.053187200661559034,0.05496025462160835,0.049747979117858554,0.04591691618210854,0.044877021024170925,0.037391841399042815,0.007439416513724441,0.007891502206441404,0.006858889100536548,0.008406680746373085,0.00697186126081783,0.0074709377324126336,0.006704721369323857,0.007323284157654381,0.005281608896351811,0.005322869066087566,1336,0.16397412356078447,-0.10435297262916218,0.15141115493760138,0.05612320365094228,1.5025610112701104,0.044877021024170925,26.81364168618269,23.847116871369206,58.997292909506264,3.3649314960119416E-5
Abbigere Kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.26090909090914,,71.19446985834091,3.740308515690084E-5
Kammagondanahalli lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.170000000000023,,71.19446985834091,3.4446210654503025E-5
Mallasandra Lake-2,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.600000000000023,,71.19446985834091,4.7056089427848595E-5
Chikkabanavara kere,08/23,1,0.043187951556889405,0.05949879509497838,0.03561445810349591,0.07898554161011455,0.05591445793229413,0.05850602408130485,0.04751927742218397,0.039672289088547946,0.03766747007527983,0.030302409553922802,0.0018024345912848805,0.0018453127776092428,0.00228067491030997,0.002084141375856664,0.0025101305349131174,0.0022600965797978647,0.0016334203032137501,0.002604459473097205,0.002785552706076669,0.0020352302873182944,83,0.37871861996420897,-0.25172387602099455,0.11198729133031454,0.048583132719778155,1.5806989831521234,0.03766747007527983,27.693370786516862,23.810191726684593,71.19446985834091,4.017854506097655E-5
Mallasandra Gudde lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.600000000000023,,71.19446985834091,4.245843376938593E-5
Bagalagunte Govt.Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.340000000000032,,71.19446985834091,2.2332480874186623E-5
Lalbagh kere,08/23,1,0.04228955223711569,0.06494029867115306,0.04074626866338858,0.07355820882453848,0.04710298515300253,0.051722387991734405,0.04688507457500073,0.045253731393769606,0.04606119409870746,0.03665970151882563,0.006672154891217355,0.007309859446435469,0.007020743876685431,0.008027083343372947,0.009031833923123676,0.009809009042649372,0.007471722679327148,0.008707850710272877,0.006961127848421258,0.006532354991605306,67,0.2903426543100556,-0.2324038063412282,0.16429755925687392,0.055500746718538344,1.419023952637267,0.04606119409870746,30.16891891891898,,68.94416734292682,3.609537026510177E-5
Chikkabellanduru kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.930000000000007,,56.91939121111427,4.00733452355687E-5
Carmelarm,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.210000000000036,,56.91939121111427,5.062267778641446E-5
Gunjuruplaya kere,08/23,1,0.07578928502542633,0.10832857127700533,0.10181071422994137,0.11908928517784391,0.08533928649766105,0.09300357183175427,0.08256428582327706,0.08001428603061608,0.07280714357537883,0.05404285740639482,0.004735529825618071,0.00494092703058521,0.005800944700564614,0.005929366115545614,0.006228295677966224,0.006457413975397998,0.005595100187611179,0.006162427408187936,0.007106532582857213,0.005510213252729619,28,0.07840382760124547,-0.03130577501308705,0.13553994947246142,0.090567857293146,1.4945201578930736,0.07280714357537883,31.157692307692344,23.850747680664085,56.91939121111427,3.6101948496845714E-5
Govt. Dinnekere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4.694543372580409E-5
Panattur Govt.kere,08/23,1,0.07936060063883246,0.11263257795677074,0.08204240321126256,0.09274976940833232,0.06647173401892942,0.07459841497927075,0.06509442369619027,0.06789140134798344,0.07395204723295344,0.05795681482521354,0.00641950471717081,0.00758331624796975,0.008680478751910133,0.01321168055480133,0.016000471427269774,0.017867195125254334,0.010592810696399464,0.017949104590110593,0.017739809930806424,0.01374990606658908,62,0.0591263156084227,-0.15860182289139305,0.27129184244032295,0.0932923124388847,1.5883583355070199,0.07395204723295344,32.03000000000003,,56.91939121111427,3.070714349302179E-5
Gramadakere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.06528301886796,,56.91939121111427,4.2737744324239194E-5
Ambalipura Kelagina kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.810000000000002,,58.997292909506264,4.1554370226799625E-5
Melinakere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.810000000000002,,58.997292909506264,5.156550958104667E-5
Sowl kere,08/23,1,0.07059629661617456,0.08616666633773733,0.06878518547724795,0.09690370327896541,0.0787074078840238,0.0857814809790364,0.06487777801575484,0.07812592621754717,0.06320370361208916,0.058774074332581625,0.005025304834210343,0.010905859605783533,0.009818338843838563,0.015724019471898946,0.017328160470987133,0.01932036030567486,0.007806565775614115,0.02146369159883964,0.013715670154362048,0.016952102515319263,27,0.16747232885272414,-0.11306907346955052,0.14042266623841393,0.0746851850439001,1.395630401630352,0.06320370361208916,28.747021276595763,,58.997292909506264,1.736323731219693E-5
Bhoganahalli kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.180000000000007,,58.997292909506264,2.6020470258117513E-5
Devarabisanahalli kere,08/23,1,0.09113612276670437,0.12075969288383573,0.08430789469899888,0.100568767722628,0.09742398526240743,0.09214466667098022,0.0807390668652798,0.1008071305870167,0.08125409353074425,0.058609899317842405,0.017477649324172555,0.024477069379238374,0.011747756191268834,0.0034731032665207134,0.023469050567605808,0.021401046230839247,0.013866594680854188,0.028236649567932738,0.011447877141329893,0.00609536478087358,7,0.09216772792416333,-0.17255441994616474,0.1942870138442439,0.10100689245432913,1.479517283355824,0.08125409353074425,28.330909090909138,,58.997292909506264,1.441401474141912E-5
Doddakanneli Gramadakere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.890000000000043,,58.997292909506264,2.8871863612841564E-5
Lakedew Appartment lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.07000000000005,,53.17163584968058,2.024592066984372E-5
Kaikondanahalli kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.04000000000002,,58.997292909506264,3.069332850659453E-5
Kasavanahalli kere,08/23,1,0.08852131378459163,0.11699091794267841,0.08441361738374482,0.09247280643598463,0.0614863120471786,0.06685996270152068,0.06060279824362893,0.05909442624185933,0.05562014548598185,0.04366927245787276,0.003750708966439189,0.00402551550823449,0.003662912044707881,0.0050869493081750605,0.008226885503609836,0.008045541039954963,0.007337690373347867,0.01016272610305199,0.006897621129432586,0.004788453297373629,262,0.045274887410936875,-0.1618838737169582,0.3191940439975075,0.0863055317334542,2.1276948118235293,0.05562014548598185,29.21250000000002,,58.997292909506264,3.408882149765732E-5
Mestripalya lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.260000000000048,,58.997292909506264,2.6522501984180783E-5
Tavarekere lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.140000000000043,,58.997292909506264,1.177166416244337E-5
Byrasandra Kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.57000000000005,,68.94416734292682,1.4248463621565407E-5
J P Park Kere,08/23,1,0.12246249988675117,0.2025500014424324,0.16993749886751175,0.1877875030040741,0.12373750191181898,0.13714999798685312,0.11619999818503857,0.11496249958872795,0.0951999993994832,0.07041249983012676,0.006522447097188616,0.014663049376156648,0.016923945084306384,0.02874180373410317,0.020854672101093836,0.029011806471188648,0.022530702021472053,0.02637484255838927,0.0192488318313261,0.01867601735753723,8,0.04700541635975242,-0.088625424541533,0.2758733192458749,0.14887500181794167,2.2304630416649034,0.0951999993994832,29.1975675675676,,71.19446985834091,2.3603649833395208E-5
Agara kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.62680000000003,23.850747680664085,58.997292909506264,2.530801491465144E-5
Ibbalur Govt. Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.130000000000052,,58.997292909506264,2.157160858251767E-5
sarraki kere,08/23,1,0.09066669607389376,0.10796903912647816,0.0744791782445478,0.07073682260369492,0.04683687656255879,0.049108611259114816,0.046858456385077116,0.04564868148019294,0.05656523901014754,0.050369623444779105,0.017990970789106532,0.01976498674004458,0.016862894702910435,0.017590321079811493,0.017724376421260988,0.0183504525181683,0.02229302944260438,0.018455785589091386,0.019423096110469145,0.016978891001576082,102,-0.027661755921502936,-0.18655517735448582,0.41639338851760954,0.08226713888170263,1.981867324616395,0.05656523901014754,30.59317460317463,23.681804911295615,60.519558217619704,9.71652114400689E-6
Puttenahalli Kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.82000000000004,,55.67540797056812,2.2255377393445832E-5
Madivala Kere,08/23,1,0.051639716422304194,0.050064822635117995,0.04328354617171254,0.05521985821901484,0.03316496462422482,0.03423049644111319,0.03029758873666432,0.029153617050049575,0.039148652611683446,0.03484638306635914,0.006111058233772069,0.005887564414501377,0.005884492008280341,0.006964078303285557,0.006855218640182111,0.007182482053751745,0.006452570766127186,0.007452416675600266,0.006563792947467045,0.005857956216068604,705,0.12125232301962872,-0.07360030122708978,0.25155338867970395,0.04460673763396892,1.2876645777319378,0.039148652611683446,30.69521739130438,23.794433424207927,58.946635022029525,1.4515001743631089E-5
Somasundrapalya lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,32.210000000000036,,53.17163584968058,1.8813525596016784E-5
singasandra,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.55000000000001,,53.17163584968058,1.9223992708188427E-5
Kodagi Singasandra kere,08/23,1,0.09390167660148684,0.12983810897348688,0.10090963877522864,0.12737506408109722,0.0925398116834723,0.1007957310323599,0.08772902117311299,0.0886044004544686,0.0857402571794592,0.07029753851700883,0.006294957150655707,0.009726448848719533,0.009004255964373719,0.010843853764302823,0.012701582254123576,0.015671127730528162,0.01083243276757172,0.015606538070899432,0.013601802416067234,0.014867390023569597,15,0.11612332629838996,-0.12581729496677488,0.19513772426279444,0.10778918382289711,1.5429362634528447,0.0857402571794592,31.340000000000032,,53.17163584968058,2.2916921961936346E-5
doddakodlu,08/23,1,0.09870000183582306,0.15325000137090683,0.09049999713897705,0.17845000326633453,0.13944999873638153,0.1449500024318695,0.12480000033974648,0.10500000044703484,0.06495000049471855,0.053599998354911804,5.000010132789612E-4,2.5000423192977905E-4,9.000003337860107E-4,6.500035524368286E-4,6.500035524368286E-4,5.50001859664917E-4,3.000013530254364E-4,0.002399999648332596,0.0013499967753887177,0.0010999999940395355,2,0.3270181268453598,-0.2574542313814163,0.10232008993625641,0.10909999907016754,2.3568154063369477,0.06495000049471855,31.53000000000003,,53.17163584968058,2.8047481054178616E-5
Karabu Kere/Konappana agrahara lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.870000000000005,,53.17163584968058,2.7736961971061497E-5
Parapana Agahara Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.350000000000023,,53.17163584968058,1.9840381714787342E-5
Kudlu Chikere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.560000000000002,,53.17163584968058,1.9873380452060807E-5
Kelaginakere,08/23,1,0.10840989429414884,0.1496566127925108,0.11881754577873087,0.11955231787919482,0.08755789925296718,0.09576069862510259,0.08558603895830244,0.08775970467052314,0.08562436686688489,0.0656382327876785,0.006470144437422927,0.007548192401144198,0.007237146327607002,0.014331089501805349,0.01947399991155751,0.02152727941847912,0.015442397805696966,0.02230041745183499,0.02067708072095668,0.015397962780263404,42,6.281877551787641E-4,-0.11504351034953576,0.2768775529107992,0.11764049035297214,1.8335282868732108,0.08562436686688489,30.230000000000018,,53.17163584968058,3.345804792632896E-5
Melinakere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.350000000000023,,53.17163584968058,2.8316198509016196E-5
Basavanapura Kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,27.730000000000018,,55.67540797056812,3.494722794261881E-5
Swarna Kunte Gudde Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.99000000000001,,53.17163584968058,2.57582913111034E-5
Chikkabegur kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.060000000000002,,53.17163584968058,1.4972862255070155E-5
Elenahalli Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.58000000000004,,53.17163584968058,2.1475542483714278E-5
Kalena Agrahara Govt. Lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.610000000000014,,55.67540797056812,3.219591355900846E-5
Infrastructure Corridor,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.100000000000023,23.850747680664085,53.17163584968058,3.5096156275889226E-5
Beratena Agrahara Lake,08/23,1,0.1397000029683113,0.21724999696016312,0.2013999968767166,0.23435000330209732,0.17639999836683273,0.19340000301599503,0.15690000355243683,0.16110000014305115,0.1745999976992607,0.1298000030219555,0.002199999988079071,9.500011801719666E-4,0.009700000286102295,0.012550003826618195,0.019499994814395905,0.017099998891353607,0.01940000057220459,0.016499996185302734,0.021399997174739838,0.011400002986192703,2,0.07547960057854652,-0.038416335359215736,0.16446753591299057,0.19592499732971191,1.261828247310083,0.1745999976992607,31.630000000000052,,53.17163584968058,2.1507709820512866E-5
Mylasandra Dodda Agrahara kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.778125000000024,,53.17163584968058,3.32311079912185E-5
Arekere Govt. lake,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.04000000000002,,53.17163584968058,9.356353330366457E-6
Hulimavu Kere,08/23,1,0.13619999835888544,0.18360000352064768,0.14603333671887717,0.1679999977350235,0.12866666664679846,0.14366666227579117,0.12226666510105133,0.1220333327849706,0.08976666629314423,0.06580000122388203,0.028370524085778084,0.03080010993239167,0.024102608063141736,0.01736259839227181,0.0072522813069905104,0.0230090309200638,0.007564977152176835,0.008439719673869795,0.014479718482903112,0.00796868960289112,3,0.0744376281897227,-0.11371194819609325,0.19350960602362952,0.13668332993984222,2.1400882295607353,0.08976666629314423,28.741057692307738,23.681804911295615,53.17163584968058,2.9866723064617717E-5
Akashaya nagar Kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2.195906356774037E-5
Gottigere Kere,08/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.19413793103454,,55.67540797056812,3.086002087646789E-5
Kothanaru Kere,08/23,1,0.053987426793089315,0.0693547141560754,0.052207366678651515,0.05977740660968488,0.04657298667184379,0.04750432245330867,0.04126424516948244,0.04513448039124663,0.05526149324516533,0.04530559998730194,0.004428883302339604,0.009978320135321139,0.006478956797750081,0.008055743030573152,0.015467930733021669,0.013718690988309495,0.010855643620628524,0.012128970089399022,0.011778795101412871,0.006273106591647002,4,0.06694732422708059,-0.1395279014142768,0.26201538688892934,0.0623081013750585,1.2737972894294949,0.05526149324516533,29.531428571428584,,55.67540797056812,2.062980341155024E-5
