LAKE_NAME,DATE,NDCI_Chla,NDTI,NDWI,NDSSI,IMAGE_COUNT
Doddagubbi kere,09/23,0.2198763248,-0.06724223098,-0.2277999128,-0.3811752519,2
Suggata kere,09/23,0.2052112067,-0.07140133966,-0.09092364491,-0.3570636684,2
Yelahanka Lake,09/23,0.261687238,-0.1882981164,0.3555619298,0.2863307144,2
Dodda Bommasandra Lake,09/23,0.3049712413,-0.2183150312,0.05028598862,-0.1407454238,2
Singapura lake,09/23,0.2129242348,-0.07606425989,-0.1377418325,-0.3392566497,2
Chellaghatta kere,09/23,0.2261370214,-0.06808967386,-0.4490553751,-0.5522524129,2
Bellandur Amanikere,09/23,0.3078176077,-0.1548880688,-0.1669930557,-0.2995020533,2
Abbigere Kere,09/23,0.319018622,-0.1123823087,-0.490143697,-0.6766358585,2
Kammagondanahalli lake,09/23,0.3544813731,-0.1439234124,-0.5065929147,-0.6766420212,2
Mallasandra Lake-2,09/23,0.5541658993,-0.3281085367,-0.7461653885,-0.8816664507,2
Chikkabanavara kere,09/23,0.3393098328,-0.2270260201,0.1187898646,0.01981451127,2
Mallasandra Gudde lake,09/23,0.4952471869,-0.2715995545,-0.708592918,-0.8534701938,2
Bagalagunte Govt.Lake,09/23,0.2052333395,-0.05634535521,-0.2282774695,-0.4301691712,2
Lalbagh kere,09/23,0.4954051885,-0.3369431095,0.2084487612,-0.1958673864,2
Chikkabellanduru kere,09/23,0.3309287873,-0.1343465172,-0.4179902038,-0.6044248745,2
Carmelarm,09/23,0.3471696746,-0.1019234237,-0.5709388033,-0.7114985804,2
Gunjuruplaya kere,09/23,0.1839863684,-0.01263613227,-0.1879666949,-0.409459838,2
Govt. Dinnekere,09/23,0.08732779822,0.01603392571,-0.110300573,-0.303839025,2
Panattur Govt.kere,09/23,0.07853181982,-0.06150534056,0.1194225275,-0.03967765345,2
Gramadakere,09/23,0.2795272454,-0.07269061995,-0.5363380958,-0.6701397889,2
Ambalipura Kelagina kere,09/23,0.3351521891,-0.1764702111,-0.2029593401,-0.4418916574,2
Melinakere,09/23,0.2823267465,-0.1081022105,-0.2442518837,-0.3907782911,2
Sowl kere,09/23,0.4250215628,-0.287153201,-0.2425345514,-0.501343073,2
Bhoganahalli kere,09/23,0.2862541777,-0.1486439847,0.06217077728,-0.1527388944,2
Devarabisanahalli kere,09/23,0.1395707477,-0.1899115747,0.3313072331,0.1549794486,2
Doddakanneli Gramadakere,09/23,0.2969174303,-0.1726201326,0.1222730385,-0.1031049817,2
Lakedew Appartment lake,09/23,0.3743550045,-0.1896144988,-0.03670417011,-0.2474344525,2
Kaikondanahalli kere,09/23,0.2722312206,-0.1409048435,-0.03606140941,-0.1651972077,2
Kasavanahalli kere,09/23,0.1523827412,-0.2074469614,0.4039796421,0.3340403511,2
Mestripalya lake,09/23,0.2208700076,-0.05664254241,-0.410619509,-0.5267795762,2
Tavarekere lake,09/23,0.2803805188,-0.1144425801,-0.5116168551,-0.6108488433,2
Byrasandra Kere,09/23,0.2539028583,-0.1468952106,-0.02704391699,-0.2138993734,2
J P Park Kere,09/23,0.3110301435,-0.1149033598,-0.5213091987,-0.6637257869,2
Agara kere,09/23,0.3518047631,-0.2504920558,0.3421199691,0.2306565031,2
Ibbalur Govt. Lake,09/23,0.2318715921,-0.1730928684,0.1685551113,0.01019367994,2
sarraki kere,09/23,0.1117830539,-0.2242562693,0.4544004445,0.3296828925,2
Puttenahalli Kere,09/23,0.3892099605,-0.2306305223,0.02337734871,-0.2765287276,2
Madivala Kere,09/23,0.3241468436,-0.1183719296,0.2150383807,-0.009834895909,2
Somasundrapalya lake,09/23,0.2896426272,-0.1650320598,0.2272606993,-0.01156326228,2
singasandra,09/23,0.3638682444,-0.1864065539,-0.1597678824,-0.405659944,2
Kodagi Singasandra kere,09/23,0.1968469472,-0.1160017318,0.008960300929,-0.194713087,2
doddakodlu,09/23,0.4812606087,-0.2930926611,-0.2002050713,-0.4774604662,2
Karabu Kere/Konappana agrahara lake,09/23,0.3693846187,-0.237287914,0.07068445891,-0.4735095505,2
Parapana Agahara Lake,09/23,0.3046430354,-0.1279005829,0.03752077314,-0.2679072471,2
Kudlu Chikere,09/23,0.2583523116,-0.09324933278,-0.2364925495,-0.4411677799,2
Kelaginakere,09/23,0.0903141647,-0.1549230828,0.1694924914,0.006102892889,2
Melinakere,09/23,0.3096303503,-0.1745101447,-0.1181009085,-0.3371300153,2
Basavanapura Kere,09/23,0.1928094344,-0.08096895739,0.02706238716,-0.2006718093,2
Swarna Kunte Gudde Lake,09/23,0.3386665528,-0.1792100817,-0.5295446524,-0.6545345587,2
Chikkabegur kere,09/23,0.4658916698,-0.2574036905,-0.7241586159,-0.8420745489,2
Elenahalli Lake,09/23,0.06803265305,-0.07138544119,0.07296436522,-0.02723661679,2
Kalena Agrahara Govt. Lake,09/23,0.1942463865,-0.1425980413,0.133443021,-0.0772753351,2
Infrastructure Corridor,09/23,0.3467399209,-0.1912963449,-0.2175683609,-0.3691357556,2
Beratena Agrahara Lake,09/23,0.07386741038,0.03810407479,-0.1591512449,-0.3210217761,2
Mylasandra Dodda Agrahara kere,09/23,0.3275383063,-0.1736693123,-0.08108963111,-0.2169625995,2
Arekere Govt. lake,09/23,0.4429187321,-0.2699528761,-0.124267586,-0.3551697101,2
Hulimavu Kere,09/23,0.2967419603,-0.1625997464,-0.4830540212,-0.6211531859,2
Akashaya nagar Kere,09/23,0.258308811,-0.1365593412,-0.1302925374,-0.3525021212,2
Gottigere Kere,09/23,0.6393936133,-0.3660424929,-0.7592035133,-0.8743702246,2
Kothanaru Kere,09/23,0.2496960952,-0.2003454245,0.2525022615,-0.009179660725,2
RBI layout kere,09/23,0.2536858088,-0.1518560633,-0.3065044666,-0.4592884615,2
Chunchanaghatta Kere,09/23,0.3008024686,-0.2000871698,0.1505836738,-0.113003837,2
Alahalli Kere,09/23,0.2922430918,-0.1499924707,0.01622144601,-0.1702532523,2
Kembathahali kere,09/23,0.2495845677,-0.1667577371,-0.06516205438,-0.338116569,2
Doddakallasandra  kere,09/23,0.1760674109,-0.09606672572,-0.2145475944,-0.3026693211,2
Konanakunte  kere,09/23,0.1685113126,-0.07053462171,-0.1672527985,-0.3192543583,2
Thalagattapura lake,09/23,0.2220529835,-0.1134232041,-0.2414440797,-0.3293676606,2
Vajarahalli Govt.Katte,09/23,0.3248810085,-0.1817136191,-0.4191490887,-0.5886913349,2
Harohalli kere,09/23,0.3799261724,-0.2441727126,0.04184669607,-0.1534228084,2
Puttenahalli Lake,09/23,0.3375582731,-0.1636952055,-0.391008509,-0.5414765411,2
Chellakere kere,09/23,0.2259476823,-0.102916948,-0.3044550766,-0.4071871933,2
Horamavu Agara,09/23,0.2795692726,-0.1457826395,0.08444084115,-0.06940044455,2
Horamavu kere,09/23,0.1241476738,0.00939883569,-0.2549365747,-0.4266375969,2
Kalkere Kere,09/23,0.3043386499,-0.1468236979,-0.1727510816,-0.272465787,2
Nagareshvara Nagenahalli Kere,09/23,0.1239099962,-0.007935347925,0.05523727466,-0.1548143505,2
Rampura Kere,09/23,0.2769172261,-0.09559906719,-0.4467682065,-0.5865196855,2
Atturu kere,09/23,0.3224247098,-0.1804410823,-0.3959471925,-0.5199586943,2
Veerasagara kere,09/23,0.2795404484,-0.1156399856,0.08825620276,-0.2203336701,2
Dodda bettahalli,09/23,0.1298290944,-0.0542264211,-0.03334585144,-0.1477551061,2
Dasarahalli kere,09/23,0.3151778733,-0.1781301777,0.08931076473,-0.1383623831,2
Doddabidarakallu lake,09/23,0.4291105223,-0.2205429659,-0.6569641165,-0.8199272476,2
Allasandra Lake,09/23,0.3718338889,-0.2443261147,-0.03233959521,-0.2670017791,2
Andhrahalli Lake,09/23,0.1404406275,-0.04489479294,0.01398037652,-0.1662616894,2
Handrahalli kere,09/23,0.3380200009,-0.1474888361,-0.5828663968,-0.7262044297,2
Narasappanahalli kere,09/23,0.4831880277,-0.3001256237,-0.6511217416,-0.7753461499,2
Valagere,09/23,0.2357406382,-0.04675119589,-0.3605394186,-0.4854513855,2
Shivapura New tank,09/23,0.2805986151,-0.1376338414,-0.3428368326,-0.531871629,2
Agrahara Lake,09/23,0.2224559411,-0.1249275564,-0.04280916097,-0.1658910168,2
Chokkanahalli lake,09/23,0.157401619,-0.05257932804,-0.1623246613,-0.2425742658,2
Jakkuru lake,09/23,0.3463906542,-0.18808033,-0.004887080177,-0.1507460045,2
palanahalli,09/23,0.3480177583,-0.01974688179,-0.6888272517,-0.8645231245,2
Kattigenahalli lake,09/23,0.3254676222,-0.1792153232,-0.1386590963,-0.3053088315,2
Kogilu kere,09/23,0.215467072,-0.1051847572,-0.2042444478,-0.2606509634,2
Venkateshapura lake,09/23,0.2243532515,-0.05695671204,-0.2404525237,-0.4030863338,2
Bellihalli kere,09/23,0.2453400097,-0.1244520664,-0.1839135669,-0.2910646414,2
B. Channasandra lake,09/23,0.1990783077,-0.1076734234,-0.262185073,-0.3473256252,2
Byappanahalli kere,09/23,0.3092794142,-0.1499200115,-0.5355575319,-0.6484994543,2
Kowdenahalli Kere,09/23,0.2555927602,-0.05401904709,-0.5352593937,-0.6831080832,2
Krishnarajapuram kere,09/23,0.4240450007,-0.2488323151,-0.6859203696,-0.7937715492,2
Basavanapura kere,09/23,0.2458371058,-0.156487174,0.1945732015,-0.06326693657,2
Shegehalli kere,09/23,0.3188329827,-0.1556426212,-0.1350183076,-0.3122966576,2
Mangamanapalya Kere,09/23,0.1861191095,-0.1106133832,-0.06357929401,-0.1616460179,2
Hoodi kere-2,09/23,0.1760938375,-0.06540611124,-0.1286041053,-0.2981373869,2
Jimkenahalli Kere,09/23,0.1826479476,-0.1140874415,0.07300164835,-0.1016433621,2
Kodigehalli lake,09/23,0.1495002259,-0.1429798443,0.1783770777,0.05046498903,2
Gangashetti kere/ Devasandra kere,09/23,0.1649219136,-0.0404648942,-0.3612179197,-0.4674886429,2
Vijinapura kere2,09/23,0.1841450288,-0.04575025943,-0.3818864154,-0.4435203307,2
B.Narayanapura kere,09/23,0.3141493951,-0.1600867027,-0.1788935589,-0.3908553721,2
Melinakere,09/23,0.3632181287,-0.1930915929,-0.6156499713,-0.7245535997,2
Kelaginakere,09/23,0.1889262833,-0.1202194373,-0.04321249686,-0.1879801696,2
Rachenahalli kere,09/23,0.3343267493,-0.1813472452,-0.01810493054,-0.144010354,2
Amruthahalli Lake,09/23,0.3205626663,-0.1509087722,-0.4949162685,-0.6237636782,2
Nagawara Lake,09/23,0.3166811401,-0.1977768147,-0.1215125208,-0.2758270174,2
Herohalli Lake,09/23,0.3686539079,-0.2257558276,-0.04500337358,-0.24070038,2
Hebbal  kere,09/23,0.2842721389,-0.1887172173,-0.03091527477,-0.134614653,2
Mahadevapura kere,09/23,0.5197300167,-0.3188899416,-0.1207910123,-0.4534262329,2
Vibhutipura kere,09/23,0.3431455323,-0.2088717215,0.02253134697,-0.2609954798,2
Rajapalya Hoodikere,09/23,0.2264653701,-0.1242961653,-0.3633079703,-0.4891527442,2
Achanakere,09/23,0.2653701919,-0.1781557839,0.065650907,-0.1764202642,2
"Yekkalagatta kere,Mahadevepura Kere",09/23,0.1802155175,-0.08334525188,0.1323420616,-0.1270858976,2
Pattaduru Agrahara kere-2,09/23,0.3108328913,-0.1957593265,-0.5053684784,-0.6191088861,2
Nallurahallikere,09/23,0.182522159,-0.08781660886,-0.0336361426,-0.2075059949,2
Thubarahalli lake,09/23,0.1464169214,-0.1225512899,0.03903172119,-0.08983226695,2
Sheelavantana kere,09/23,0.1048257227,-0.05431185369,-0.101619412,-0.136221693,2
Doddanekundi Kunte,09/23,0.2851956616,-0.1537862791,-0.1102513548,-0.2886688183,2
Chinnappanahalli  kere1,09/23,0.06062469787,-0.03331314194,-0.0520961935,-0.05652097996,2
Doddanekundi kere,09/23,0.2438894914,-0.1484743388,-0.3165696042,-0.4391377679,2
Kundalahalli kere,09/23,0.180722723,-0.1761951089,0.2232726333,0.1008549658,2
Acchanakere,09/23,0.2487558256,-0.1718134436,0.01965439848,-0.1614775935,2
Varthur lake,09/23,0.2140687468,-0.1384265548,-0.2810136514,-0.4213344242,2
Narasipura Lake-1,09/23,0.2788996317,-0.1720182849,-0.2947572877,-0.4234885718,2
Narasipura Lake-2,09/23,0.4070879729,-0.2011585446,-0.6478310738,-0.7684595693,2
Ulsoor Lake,09/23,0.254093245,-0.2262142498,0.2091279395,0.04416817969,2
Gunduru Lake,10/23,0.3131512009,-0.1624512852,-0.07435941919,-0.2749155967,4
Doddebele,10/23,0.3262291847,-0.202636119,-0.1073697354,-0.2895765709,4
Somapura,10/23,0.2470690101,-0.1246925292,-0.4019046189,-0.5341153172,4
Mailasandra,10/23,0.3496577726,-0.1688507527,-0.6203442634,-0.7177668668,4
Kengeri 1,10/23,0.2166626684,-0.08133669785,-0.3772280385,-0.5022896411,4
Kengeri 2,10/23,0.3949087975,-0.2075774048,-0.4755988007,-0.647330533,4
Chenvinayanahalli,10/23,0.1746535108,-0.1073448433,0.08204292843,-0.1366102431,4
Annamma kere,10/23,0.289757277,-0.1712878466,-0.1073102469,-0.2801507554,4
Deevatigeramnahalli kere,10/23,0.2610939422,-0.1686910669,-0.2248309915,-0.3618898758,4
Devarakere,10/23,0.2860978346,-0.173449144,-0.1483496561,-0.3155895473,4
Doraikere,10/23,0.4442043434,-0.2389350794,-0.2831927269,-0.4836789334,4
Goudanakere,10/23,0.2096855938,-0.0333991796,-0.4820150595,-0.6148768361,4
Gubbalal kere,10/23,0.2165425737,-0.1087272039,-0.3582086423,-0.4716210544,4
Halagevaderahalli kere-2,10/23,0.2387599048,-0.1113246017,-0.3880028206,-0.5260900317,4
Herohalli Thotadakere,10/23,0.2269540406,-0.1265581188,-0.3471737805,-0.4740500526,4
Hosakerehalli Kere,10/23,0.3256347123,-0.1616545528,-0.5255940172,-0.6593617339,4
Kempambudhi lake,10/23,0.3708419415,-0.1950263416,-0.181884305,-0.352323355,4
Laggeri Lake,10/23,0.3562114784,-0.1737142066,-0.649664728,-0.7468320707,4
Mallathahalli Lake,10/23,0.2023530403,-0.0518196169,-0.2019668619,-0.3822572571,4
Moge kere,10/23,0.3597650329,-0.2118981655,-0.2553500054,-0.473069291,4
Muppatu Kavalu Hosa Kere,10/23,0.3652014296,-0.2896421205,-0.03811008567,-0.178018532,4
Nayandanahalli kere,10/23,0.1839916653,-0.1819531194,0.07680942477,-0.02376346411,4
Sankey Tank,10/23,0.1543081694,-0.1606145595,0.1968171587,0.1026850256,4
Subramhanyapura kere,10/23,0.3013175849,-0.1582102801,-0.04652602394,-0.2573777308,4
Ullalu lake-2,10/23,0.2872089672,-0.1057002864,-0.5910212922,-0.7038809763,4
Valagerehalli kere,10/23,0.3995138427,-0.2278488594,-0.6343280864,-0.7469942616,4
Yediyur kere,10/23,0.3386433614,-0.2692325562,0.05192186523,-0.1926316997,4
Bhimmanakuppe Govt lake,10/23,0.2518476506,-0.1228467858,-0.3548736811,-0.517936277,4
Srigandhakavalu Karabu Katte,10/23,0.1695399141,0.03695780963,-0.3977100504,-0.5354874283,4
Janaradhan kere,10/23,0.3372840809,-0.1572667814,-0.6041927466,-0.707911454,4
Konashetty kere,10/23,0.2667027578,-0.044248205,-0.5549523243,-0.6736585118,4
Nagarabhavi (Un-named Lake on map),10/23,0.1667606401,0.05206386721,-0.4364599205,-0.5991736415,4
Sompura Govt.lake,10/23,0.3074377117,-0.1095675979,-0.5288808073,-0.6790100178,4
Lakshmipura Lake,10/23,0.1621044649,-0.08021872489,-0.1670768856,-0.2586290576,4
Amrutnagar Lake,10/23,0.1859412717,-0.1216630053,-0.009690010782,-0.1597253415,4
Hoysalanagara Lake,10/23,0.2287142291,-0.1080186569,-0.2254094851,-0.4594785341,4
Basavanagar Lake,10/23,0.271401354,-0.1667069411,-0.1237324115,-0.310781053,4
Ajjegowdana katte,10/23,0.3248015086,-0.1922718521,-0.4131387802,-0.5790998996,4
Kodigehalli kere,10/23,0.2338545331,-0.06968401957,-0.3596115549,-0.5108995926,4
Kommaghatta Govt. Lake,10/23,0.3105652061,-0.2065911991,-0.08916684214,-0.1924522146,4
Manganahalli Lake,10/23,0.1409089153,-0.1506917529,0.2537450975,0.1630192797,4
Bhattarahalli kere,10/23,0.2267692976,-0.1301124097,0.2197018325,0.03090495999,4
Thirumenahalli lake,10/23,0.1969739022,-0.08462401577,-0.1534711686,-0.2825397039,4
Avalahali kere,10/23,0.3263574602,-0.2012771328,-0.1669148147,-0.2925944958,4
Begur Lake,10/23,0.3317891721,-0.1836723286,-0.1948053522,-0.3199868093,4
meenakshi lake,10/23,0.2645912176,-0.1434828794,-0.0145505584,-0.2115612869,4
Kannuru kere,10/23,0.187234567,-0.1044727712,0.08909959381,-0.0567373481,4
Kannuru kere,10/23,0.187234567,-0.1044727712,0.08909959381,-0.0567373481,4
Doddagubbi kere,10/23,0.2214528498,-0.06706488222,-0.2414349824,-0.4004957144,4
Suggata kere,10/23,0.1677338111,-0.06059396661,-0.1553469985,-0.327688236,4
Yelahanka Lake,10/23,0.2774498654,-0.192352723,0.1007270119,0.005554754219,4
Dodda Bommasandra Lake,10/23,0.2835414437,-0.2096290447,0.04081928755,-0.1688668339,4
Singapura lake,10/23,0.2107257362,-0.07634287492,-0.1855013346,-0.3467552094,4
Chellaghatta kere,10/23,0.2875462024,-0.1173129198,-0.5351942304,-0.6546244706,4
Bellandur Amanikere,10/23,0.3139702803,-0.1642132359,-0.2882723333,-0.4138347673,4
Abbigere Kere,10/23,0.2950105889,-0.1018107279,-0.5070717737,-0.6543184802,4
Kammagondanahalli lake,10/23,0.2907179278,-0.1016409183,-0.4967854308,-0.6264177145,4
Mallasandra Lake-2,10/23,0.43662594,-0.235001373,-0.7038525541,-0.8038768549,4
Chikkabanavara kere,10/23,0.3248856673,-0.2274841546,0.0310386888,-0.05942738625,4
Mallasandra Gudde lake,10/23,0.4055052762,-0.2058627411,-0.6758626457,-0.7789044562,4
Bagalagunte Govt.Lake,10/23,0.2177765297,-0.09434087928,-0.3162837469,-0.4531687238,4
Lalbagh kere,10/23,0.3246693448,-0.227639934,-0.01299196348,-0.1873720882,4
Chikkabellanduru kere,10/23,0.3076097968,-0.1283573539,-0.3608163051,-0.5341904645,4
Carmelarm,10/23,0.3505731094,-0.09088217167,-0.5888301656,-0.7175120589,4
Gunjuruplaya kere,10/23,0.1876030927,-0.0140120895,-0.1933798496,-0.408046949,4
Govt. Dinnekere,10/23,0.07877898771,0.02746313119,-0.0884972997,-0.3009028555,4
Panattur Govt.kere,10/23,0.09309464508,-0.1047540489,0.1424044507,-0.02636971265,4
Gramadakere,10/23,0.2777151699,-0.06845069983,-0.5303802015,-0.6568023424,4
Ambalipura Kelagina kere,10/23,0.2762250206,-0.1591522608,-0.3423808001,-0.4697416356,4
Melinakere,10/23,0.2475004606,-0.1237843296,-0.281023879,-0.4031817581,4
Sowl kere,10/23,0.3777091048,-0.2494426277,-0.384589899,-0.5223403485,4
Bhoganahalli kere,10/23,0.279483604,-0.1417240705,0.05899182555,-0.1504696903,4
Devarabisanahalli kere,10/23,0.1391319764,-0.1993540553,0.1901738283,0.001268373079,4
Doddakanneli Gramadakere,10/23,0.2335890629,-0.1435130724,-0.04697038701,-0.1890761392,4
Lakedew Appartment lake,10/23,0.370065824,-0.1761501151,-0.1198574494,-0.2689929958,4
Kaikondanahalli kere,10/23,0.2643677306,-0.1477201118,-0.08266943035,-0.1903953142,4
Kasavanahalli kere,10/23,0.1390142476,-0.2267991609,0.29205854,0.1394552336,4
Mestripalya lake,10/23,0.2202961054,-0.03119830558,-0.444308964,-0.5852740652,4
Tavarekere lake,10/23,0.2879760539,-0.1054880405,-0.577987892,-0.6843393519,4
Byrasandra Kere,10/23,0.3113791422,-0.1668737551,-0.129996037,-0.2927641618,4
J P Park Kere,10/23,0.2900772106,-0.09756317218,-0.5211184807,-0.6593990108,4
Agara kere,10/23,0.2541565808,-0.2492440597,0.1490920537,-0.004215402408,4
Ibbalur Govt. Lake,10/23,0.2033187231,-0.1550477837,-0.01611394242,-0.1193678781,4
sarraki kere,10/23,0.07564101439,-0.2379440296,0.4020292536,0.2603253578,4
Puttenahalli Kere,10/23,0.286943633,-0.1958920121,-0.1083807799,-0.262242894,4
Madivala Kere,10/23,0.2749758076,-0.1206539605,0.05805773962,-0.0853707929,4
Somasundrapalya lake,10/23,0.2166862207,-0.1309394014,0.07771742587,-0.07351810877,4
singasandra,10/23,0.358943473,-0.1974944194,-0.1533784145,-0.3477671558,4
Kodagi Singasandra kere,10/23,0.1813061656,-0.1049448918,-0.03044966821,-0.2131960645,4
doddakodlu,10/23,0.4669622818,-0.2686109209,-0.175980112,-0.4224259236,4
Karabu Kere/Konappana agrahara lake,10/23,0.2322498991,-0.1477330456,-0.09836163195,-0.3026067627,4
Parapana Agahara Lake,10/23,0.3070510448,-0.2058977268,0.02870795231,-0.2198702119,4
Kudlu Chikere,10/23,0.2574149939,-0.1148342996,-0.2725308691,-0.4122648153,4
Kelaginakere,10/23,0.07950329567,-0.1753795275,0.1676942201,-0.006953426624,4
Melinakere,10/23,0.268793579,-0.1692322471,-0.1622830904,-0.3184019311,4
Basavanapura Kere,10/23,0.2049726176,-0.1135576207,-0.03356045992,-0.213916696,4
Swarna Kunte Gudde Lake,10/23,0.3534130964,-0.175754737,-0.5731886055,-0.6993885474,4
Chikkabegur kere,10/23,0.3787006628,-0.1924393694,-0.6934377388,-0.7934008646,4
Elenahalli Lake,10/23,0.06975105682,-0.08430703671,0.02543871464,-0.09049995934,4
Kalena Agrahara Govt. Lake,10/23,0.1558485432,-0.1568521402,0.06419608169,-0.1219443641,4
Infrastructure Corridor,10/23,0.3405472723,-0.1857758011,-0.2315339781,-0.3581982168,4
Beratena Agrahara Lake,10/23,0.08948923273,0.0450846177,-0.222245368,-0.3861551256,4
Mylasandra Dodda Agrahara kere,10/23,0.3274765171,-0.1896541516,-0.1624343939,-0.2775861804,4
Arekere Govt. lake,10/23,0.377085637,-0.2480690603,-0.008705110937,-0.2044304828,4
Hulimavu Kere,10/23,0.3421064233,-0.1817759858,-0.5688377865,-0.6994036505,4
Akashaya nagar Kere,10/23,0.2216160221,-0.1309796259,-0.2691002309,-0.3731594064,4
Gottigere Kere,10/23,0.3695305066,-0.1547320076,-0.6925299666,-0.7878761433,4
Kothanaru Kere,10/23,0.2270620428,-0.201930345,0.2178068592,-0.03574953195,4
RBI layout kere,10/23,0.2791414594,-0.1517116739,-0.3531995792,-0.5089895304,4
Chunchanaghatta Kere,10/23,0.2644815471,-0.1809447485,0.0682947118,-0.1452507668,4
Alahalli Kere,10/23,0.2769774491,-0.1409675592,-0.07455894997,-0.2260345373,4
Kembathahali kere,10/23,0.1816394364,-0.16711771,0.03878045551,-0.1631452957,4
Doddakallasandra  kere,10/23,0.2376669959,-0.1604027436,-0.1989787369,-0.3688981726,4
Konanakunte  kere,10/23,0.1737803258,-0.07065536084,-0.2110871941,-0.3703300702,4
Thalagattapura lake,10/23,0.2520955825,-0.1326788509,-0.3061861909,-0.3916413963,4
Vajarahalli Govt.Katte,10/23,0.3349530659,-0.1827948422,-0.4505703827,-0.6077982741,4
Harohalli kere,10/23,0.2566065576,-0.1876129321,-0.001671939131,-0.1907805735,4
Puttenahalli Lake,10/23,0.3196561405,-0.1770361239,-0.4228048176,-0.5418953731,4
Chellakere kere,10/23,0.2513221356,-0.1358089589,-0.364664886,-0.4746473489,4
Horamavu Agara,10/23,0.304843759,-0.1788492516,0.1376601115,-0.05225639497,4
Horamavu kere,10/23,0.124149254,0.01522850586,-0.2595681817,-0.4320183652,4
Kalkere Kere,10/23,0.3206015559,-0.1539571983,-0.1950704433,-0.3014881371,4
Nagareshvara Nagenahalli Kere,10/23,0.147924405,-0.05077291692,0.03244679404,-0.142870673,4
Rampura Kere,10/23,0.3156821479,-0.1353595082,-0.5001207516,-0.6309430976,4
Atturu kere,10/23,0.3047466101,-0.1727417109,-0.4018216619,-0.5109144222,4
Veerasagara kere,10/23,0.2812821948,-0.1654362414,0.05791226769,-0.1704196082,4
Dodda bettahalli,10/23,0.1204873473,-0.05688502511,-0.1137573873,-0.2079669436,4
Dasarahalli kere,10/23,0.3245374375,-0.1914865487,0.03104269092,-0.1475472284,4
Doddabidarakallu lake,10/23,0.3886587435,-0.1877192699,-0.6489056604,-0.78370584,4
Allasandra Lake,10/23,0.3436830499,-0.2371643967,-0.00289163629,-0.2442302972,4
Andhrahalli Lake,10/23,0.1190585437,-0.05111435345,-0.01644034289,-0.1473470656,4
